,psi_ref_hpa,psi_gypsum_hpa,psi_vg_hpa,theta_pct,temp_c,precip_mm,rad_wm2,temp_aire_c
2016-06-13 01:30:00,236.77142333333333,226.25,438.7643435131946,19.51001480811092,20.074999809265137,0.0,0,12.6
2016-06-13 02:00:00,235.16147,226.25,438.8750951435754,19.50409537953949,19.950000286102295,0.0,0,12.7
2016-06-13 02:30:00,233.1710333333333,227.0,438.28868449868173,19.535455726067678,19.774999618530273,0.0,0,12.7
2016-06-13 03:00:00,232.85704333333334,227.75,438.2142483341988,19.539439631143843,19.625,0.0,0,12.6
2016-06-13 03:30:00,231.14478000000005,224.875,438.0302066608112,19.549292808397016,19.5,0.0,0,12.6
2016-06-13 04:00:00,230.02910999999997,222.0,438.08715642523066,19.54624337982559,19.375,0.2,0,12.5
2016-06-13 04:30:00,229.05576,221.375,437.9780073397508,19.552088236968448,19.249999999999996,0.0,0,12.3
2016-06-13 05:00:00,228.26298,220.75,437.9233128530621,19.55501766553988,19.124999523162845,0.0,18,12.5
2016-06-13 05:30:00,227.14343999999997,221.0,437.7481467699883,19.5644021267989,19.050000190734863,0.0,31,12.9
2016-06-13 06:00:00,226.03438000000003,221.25,437.46177240066714,19.579753036397115,18.950000286102295,0.0,26,13.1
2016-06-13 06:30:00,225.15529,219.25,437.5690913975586,19.573999036397115,18.875,0.0,24,13.4
2016-06-13 07:00:00,224.20491333333334,217.25,437.5012804316423,19.57763460720825,18.824999809265137,0.0,45,13.6
2016-06-13 07:30:00,223.4258033333333,216.25,437.3405275502757,19.586255464351108,18.799999713897705,0.0,74,13.9
2016-06-13 08:00:00,222.61496,215.25,437.1645774466993,19.595695124946594,18.75,0.0,92,14.3
2016-06-13 08:30:00,221.89247666666665,215.125,437.0566810285077,19.601485696375168,18.77500009536743,0.0,73,14.5
2016-06-13 09:00:00,220.1822666666667,215.0,437.00163354741505,19.604440553518025,18.82499980926514,0.0,169,14.9
2016-06-13 09:30:00,219.7912233333333,215.75,437.110287697783,19.598608553518027,18.899999618530273,0.0,266,16.0
2016-06-13 10:00:00,218.74194999999997,216.5,437.0006755235247,19.604491982089453,19.049999713897705,0.0,294,16.6
2016-06-13 10:30:00,217.88522333333333,218.125,437.2465195573693,19.591298464968542,19.225000381469727,0.0,382,17.3
2016-06-13 11:00:00,216.92973666666668,219.75,437.62023429537953,19.57125748721041,19.449999809265137,0.0,490,17.9
2016-06-13 11:30:00,216.78683,218.375,437.90406221661317,19.55604881841496,19.77500009536743,0.0,642,18.6
2016-06-13 12:00:00,214.86014,217.0,438.1631492276763,19.542174924708775,20.125,0.0,671,18.9
2016-06-13 12:30:00,213.5807633333333,219.5,438.1268164129232,19.544119995382037,20.424999713897705,0.0,957,20.1
2016-06-13 13:00:00,211.5999333333333,222.0,437.96732097468566,19.55266056681061,20.775000572204586,0.0,535,19.6
2016-06-13 13:30:00,210.72991333333334,222.25,438.11417265632116,19.544796916503362,21.0,1.2,42,18.0
2016-06-13 14:00:00,211.37876000000003,222.5,437.44941662255235,19.580415597093854,21.075000286102295,0.2,128,16.1
2016-06-13 14:30:00,211.46654,220.75,437.32467523047615,19.587105772638598,21.075000286102295,0.0,106,16.2
2016-06-13 15:00:00,212.05988333333335,219.0,437.14940410596796,19.5965093555554,21.050000190734863,0.2,66,16.4
2016-06-13 15:30:00,212.85324,215.375,437.4859659085364,19.578455751439233,20.97499990463257,0.4,53,15.9
2016-06-13 16:00:00,212.23369666666667,211.75,437.4318900889705,19.581355465724947,20.949999809265137,0.2,125,15.9
2016-06-13 16:30:00,212.11254999999997,211.875,437.4297589558014,19.581469751439233,20.875,0.2,134,15.6
2016-06-13 17:00:00,211.26791666666665,212.0,437.42957780998404,19.581479465724946,20.800000190734867,0.0,113,15.8
2016-06-13 17:30:00,211.37857333333332,212.5,437.46508550081927,19.579575379539488,20.77500057220459,0.0,110,15.9
2016-06-13 18:00:00,210.50512333333333,213.0,437.303505019966,19.58824137953949,20.725000381469727,0.0,89,16.0
2016-06-13 18:30:00,210.05354666666665,213.625,437.25012385302125,19.591105093825206,20.675000190734863,0.0,105,16.2
2016-06-13 19:00:00,209.34004666666667,214.25,437.30461287263466,19.58818195096806,20.625,0.0,110,16.4
2016-06-13 19:30:00,208.51944666666668,214.375,437.41181152572915,19.582432236682344,20.574999809265137,0.0,50,16.3
2016-06-13 20:00:00,208.74419333333336,214.5,437.3585336986187,19.58528966525378,20.499999523162842,0.0,11,15.7
2016-06-13 20:30:00,207.90497666666667,213.5,437.30421873240596,19.588203093825204,20.375,0.0,0,14.8
2016-06-13 21:00:00,207.5012866666667,212.5,437.411955370687,19.582424522396632,20.250000476837158,0.0,0,14.4
2016-06-13 21:30:00,206.77464,209.125,437.41043168217124,19.58250623668235,20.125,0.0,0,14.4
2016-06-13 22:00:00,206.40137666666666,205.75,437.24101793729756,19.59159363114384,19.950000286102295,0.0,0,14.3
2016-06-13 22:30:00,205.79689,206.375,436.99089046513325,19.60501726965604,19.774999618530273,0.0,0,14.0
2016-06-13 23:00:00,205.36683000000002,207.0,436.6533411653462,19.6231453221114,19.625,0.0,0,13.9
2016-06-13 23:30:00,205.20106,207.0,436.35644863905554,19.63910198208945,19.450000286102295,0.0,0,13.8
2016-06-14 00:00:00,204.6176,207.0,436.17510145502183,19.64885414580536,19.299999713897705,0.0,0,13.7
2016-06-14 00:30:00,204.06091999999998,204.125,435.73805276217956,19.67237425871931,19.09999990463257,0.0,0,13.8
2016-06-14 01:00:00,203.67794,201.25,435.9004003808678,19.663634544433595,19.000000476837158,0.0,0,13.9
2016-06-14 01:30:00,203.21310666666668,202.375,435.81200150183264,19.668392933360508,18.90000009536743,0.0,0,13.9
2016-06-14 02:00:00,202.79558,203.5,435.4714418755226,19.686734119934624,18.799999713897705,0.0,0,14.0
2016-06-14 02:30:00,202.41160666666667,203.125,435.39984642901175,19.690591850280217,18.699999809265137,0.0,0,14.0
2016-06-14 03:00:00,201.99798333333334,202.75,435.24034669686665,19.69918842170879,18.59999990463257,0.0,0,13.9
2016-06-14 03:30:00,201.53803666666667,200.875,435.1837029481519,19.702242135994503,18.500000476837158,0.0,0,13.9
2016-06-14 04:00:00,201.20532666666668,199.0,435.34564114560726,19.693512993137357,18.40000009536743,0.0,0,13.9
2016-06-14 04:30:00,200.96023666666667,198.5,435.0768011336882,19.70800642170879,18.299999713897705,0.0,0,13.9
2016-06-14 05:00:00,200.60288333333332,198.0,435.1306169241701,19.70510442170879,18.25,0.0,12,14.1
2016-06-14 05:30:00,200.20353,198.5,434.9151300228301,19.716726707423074,18.199999809265137,0.0,9,14.1
2016-06-14 06:00:00,199.9129066666667,199.0,435.1849854041265,19.70217299313736,18.125,0.0,26,14.2
2016-06-14 06:30:00,199.76597,199.125,435.11161687470116,19.706128951375145,18.09999990463257,0.0,41,14.3
2016-06-14 07:00:00,199.04941333333332,199.25,434.77060265594963,19.724525106125423,18.049999713897705,0.0,57,14.4
2016-06-14 07:30:00,198.95190666666667,199.625,435.00446312276847,19.711907808518,18.02500009536743,0.0,49,14.4
2016-06-14 08:00:00,198.50413000000003,200.0,434.9686974941111,19.71383699313736,18.0,0.0,91,14.5
2016-06-14 08:30:00,198.13849666666667,199.875,434.9691159339082,19.713814421708786,18.0,0.4,116,14.3
2016-06-14 09:00:00,198.30309666666668,199.75,435.02305046077987,19.710905278851644,18.049999713897705,0.4,139,14.4
2016-06-14 09:30:00,197.85195000000002,199.75,435.0770077579682,19.707995278851648,18.074999809265137,0.6,119,14.4
2016-06-14 10:00:00,196.66020333333333,199.75,435.1297797254355,19.705149564565932,18.15000009536743,0.0,155,14.7
2016-06-14 11:00:00,195.32715666666664,199.25,434.9162792636473,19.716664707423075,18.200000286102295,0.0,370,16.1
2016-06-14 12:00:00,148.43684,198.0,435.5194342564682,19.684148544433594,18.524999618530273,2.2,244,15.9
2016-06-14 12:30:00,165.17508,200.25,435.1438669830463,19.70438997300502,18.725000381469727,0.2,323,15.2
2016-06-14 13:00:00,171.71339999999998,202.5,434.82235140668183,19.721732544433593,18.875,0.2,764,18.1
2016-06-14 13:30:00,175.2902466666667,201.0,435.0398359283429,19.709999973005022,19.15000009536743,0.0,444,18.7
2016-06-14 14:00:00,173.91748666666663,199.5,433.9407357670245,19.769354461203985,19.449999809265137,0.0,697,19.4
2016-06-14 14:30:00,176.66088000000002,201.0,433.4058077176052,19.798297604061126,20.024999618530273,0.0,317,19.0
2016-06-14 15:00:00,176.64596666666668,202.5,433.4092115718338,19.79811331834684,20.200000286102295,0.0,268,17.7
2016-06-14 15:30:00,176.64826333333335,201.625,433.4629696784616,19.795203032632553,20.32500028610229,0.4,126,17.6
2016-06-14 16:00:00,176.71856333333335,200.75,433.30432198933414,19.80379274691827,20.34999990463257,0.2,176,16.8
2016-06-14 16:30:00,176.1018633333333,199.5,432.86236708610375,19.82773846206774,20.40000009536743,0.0,215,17.3
2016-06-14 17:00:00,174.85740333333334,198.25,432.1727640623208,19.865151407685964,20.47499990463257,0.0,305,18.1
2016-06-14 17:30:00,174.15632333333335,196.75,432.2801879105101,19.859319407685955,20.575000286102295,0.0,273,18.9
2016-06-14 18:00:00,172.96245666666667,195.25,432.1208353065026,19.86797112197167,20.65000009536743,0.0,153,19.0
2016-06-14 18:30:00,172.28190666666669,194.875,431.90882845989836,19.879486550543106,20.67499971389771,0.0,128,18.9
2016-06-14 19:00:00,171.28367,194.5,431.5762364007079,19.897563129648482,20.699999809265137,0.0,102,18.6
2016-06-14 19:30:00,170.96226,193.0,431.6040124962177,19.896052949245455,20.675000190734863,0.0,50,18.1
2016-06-14 20:00:00,170.39518666666666,191.5,431.80184939826086,19.88529940768596,20.59999990463257,0.0,0,17.2
2016-06-14 20:30:00,170.16254666666666,189.875,431.90527345788905,19.87967969340025,20.524999618530273,0.4,0,16.3
2016-06-14 21:00:00,169.26232,188.25,432.00906423361226,19.87404140768596,20.400000095367428,3.4,0,14.5
2016-06-14 21:30:00,168.12006,187.625,431.42203090203134,19.90594901479394,20.225000381469727,0.0,0,13.9
2016-06-14 22:00:00,167.0984533333333,187.0,430.8922871833851,19.9347798975247,20.074999809265137,0.0,0,13.5
2016-06-14 22:30:00,164.9634,182.5,430.54448302241235,19.953728015123637,19.90000009536743,0.0,0,13.5
2016-06-14 23:00:00,162.84259666666665,178.0,430.54704654451626,19.95358830083793,19.75,0.0,0,13.5
2016-06-14 23:30:00,161.13547666666668,178.75,430.1097086741012,19.977435516317644,19.57499980926514,0.0,0,13.3
2016-06-15 00:00:00,158.59264333333334,179.5,429.6708420767607,20.00139013504192,19.34999990463257,0.0,0,13.1
2016-06-15 00:30:00,156.28271333333333,175.875,429.4044481614061,20.015942420756204,19.17500019073486,0.0,0,13.2
2016-06-15 01:00:00,154.50596333333334,172.25,428.76500383475377,20.0509094026462,19.049999713897705,0.0,0,13.4
2016-06-15 01:30:00,152.93696000000003,171.125,428.4157525229812,20.07002912453461,18.90000009536743,0.0,0,13.3
2016-06-15 02:00:00,150.97236,170.0,428.17031806303294,20.08347446702412,18.774999618530273,0.0,0,13.0
2016-06-15 02:30:00,150.73702,169.375,427.74880611203434,20.106583080224173,18.59999990463257,0.0,0,12.8
2016-06-15 03:00:00,148.79146666666668,168.75,426.7118989910151,20.1635231081265,18.500000476837158,0.0,0,12.6
2016-06-15 03:30:00,147.8542833333333,164.5,426.1331276015924,20.195363021520343,18.299999713897705,0.0,0,12.9
2016-06-15 04:00:00,146.97777,160.25,425.5652782968846,20.226642082782746,18.174999713897705,0.0,0,13.0
2016-06-15 04:30:00,146.00037,158.75,425.6721107531132,20.220754368497033,18.05000066757202,0.0,14,13.0
2016-06-15 05:00:00,144.64238,157.25,425.6178800127601,20.223742939925604,17.925000190734863,0.0,30,13.4
2016-06-15 05:30:00,144.36999666666668,157.0,425.51304036342856,20.22952151135417,17.799999713897705,0.0,46,13.4
2016-06-15 06:00:00,143.09772999999998,156.75,425.3042580300589,20.24103322563989,17.799999713897705,0.0,105,13.7
2016-06-15 06:30:00,142.32663333333332,153.875,425.20117469819763,20.246718939925604,17.79999971389771,0.0,223,14.9
2016-06-15 07:00:00,140.99534666666665,151.0,424.9256364996497,20.26192303814697,17.79999971389771,0.0,155,15.1
2016-06-15 07:30:00,140.54669,150.5,424.4173890401355,20.289992274672915,17.875,0.0,86,14.8
2016-06-15 08:00:00,139.61847,150.0,424.57153763841717,20.281475703244347,17.875,0.2,61,14.5
2016-06-15 08:30:00,139.4227,151.0,424.462638759756,20.28749196798651,17.875,0.6,81,14.3
2016-06-15 09:00:00,138.03272,152.0,424.3666700443614,20.29279508685521,17.924999713897705,0.6,110,14.4
2016-06-15 09:30:00,136.49352000000002,150.125,424.0390353976664,20.310908245772225,18.0,0.2,289,14.9
2016-06-15 10:00:00,134.99831,148.25,424.0433595252778,20.310669102915085,18.15000009536743,0.0,497,15.6
2016-06-15 10:30:00,133.46534333333332,147.125,423.67927452838956,20.330812531486515,18.349999904632572,0.0,719,16.5
2016-06-15 11:00:00,132.16684,146.0,423.52434445508493,20.339389102915085,18.67499971389771,0.0,634,17.6
2016-06-15 11:30:00,129.64640666666665,145.875,423.1456930772379,20.360362622312273,19.074999809265137,0.0,857,18.8
2016-06-15 12:00:00,128.65221,145.75,423.0482585384413,20.365762336597985,19.47499942779541,0.0,358,18.6
2016-06-15 12:30:00,128.27076333333335,145.25,423.06213762266844,20.364993102915086,19.825000286102295,0.0,510,19.3
2016-06-15 13:00:00,127.32893,144.75,422.54991831750914,20.393397756505152,20.125,0.0,437,19.2
2016-06-15 13:30:00,128.08767999999998,143.25,422.2495753828973,20.410067737359185,20.399999618530277,0.0,328,19.5
2016-06-15 14:00:00,128.21519333333333,141.75,421.8322219123462,20.433250222536902,20.574999809265137,0.0,333,18.7
2016-06-15 14:30:00,128.25820000000002,140.0,421.88025050244175,20.43058133930697,20.675000190734863,0.0,173,17.2
2016-06-15 15:00:00,97.77245483333331,138.25,420.61350114617113,20.501065529897414,20.600000381469727,16.4,37,13.7
2016-06-15 15:30:00,101.69645266666664,135.375,415.40749000743904,20.792735971540726,20.47499990463257,0.0,258,14.6
2016-06-15 16:00:00,84.26682983333335,132.5,406.93955735288523,21.273820933714727,20.375,0.0,209,15.7
2016-06-15 16:30:00,81.3406205,131.5,397.824823194971,21.800388566368106,20.325000286102295,0.0,175,16.2
2016-06-15 17:00:00,77.104442,130.5,391.58321883609807,22.16585164904676,20.34999990463257,0.0,360,17.3
2016-06-15 17:30:00,69.7658445,131.0,387.63927291401984,22.398693874298097,20.40000009536743,0.0,152,17.0
2016-06-15 18:00:00,66.81146666666666,131.5,385.06730045446267,22.55129646078709,20.40000009536743,0.0,67,16.6
2016-06-15 18:30:00,64.02901299999999,128.125,383.65180381404394,22.63552883381544,20.34999990463257,0.0,38,16.1
2016-06-15 19:00:00,63.050216,124.75,382.7864140081273,22.68711024485561,20.300000190734867,0.0,33,15.1
2016-06-15 19:30:00,64.42932933333333,112.25,382.16609007963075,22.72412341066851,20.225000381469727,0.0,43,14.5
2016-06-15 20:00:00,64.60147433333334,99.75,382.77997028946436,22.687494559213913,20.125,0.0,22,14.5
2016-06-15 20:30:00,65.01336766666667,88.5,383.4981439273006,22.64468306326294,19.97499990463257,0.0,0,14.2
2016-06-15 21:00:00,67.734005,77.25,384.0846880682393,22.60975076244245,19.875,0.0,0,14.0
2016-06-15 21:30:00,68.36867000000001,73.125,384.93816788013766,22.55897361506871,19.70000028610229,0.0,0,13.6
2016-06-15 22:00:00,68.50071866666666,69.0,385.13177819155,22.54746369106947,19.549999713897705,0.0,0,14.0
2016-06-15 22:30:00,68.96089933333333,67.625,385.8132135321858,22.506979119640896,19.32499980926514,0.0,0,13.5
2016-06-15 23:00:00,68.42045266666666,66.25,386.4786601359484,22.46748384091841,19.17500019073486,0.0,0,12.7
2016-06-15 23:30:00,69.46448933333333,65.375,386.6490095520606,22.457379641088213,18.975000381469727,0.0,0,12.6
2016-06-16 00:00:00,85.47916866666668,64.5,387.0867552311488,22.43142679548863,18.799999713897705,0.0,0,12.7
2016-06-16 00:30:00,93.86792333333334,63.875,387.49132201275506,22.40745627397374,18.59999990463257,0.0,0,12.8
