,psi_ref_hpa,psi_gypsum_hpa,psi_vg_hpa,theta_pct,temp_c,precip_mm,rad_wm2,temp_aire_c
2016-05-23 19:00:00,327.41785000000004,319.75,448.229398282497,19.00989971317782,17.51,0.0,137,20.6
2016-05-23 19:30:00,328.73538666666667,318.875,448.17443240273735,19.012769998892104,16.66,0.0,60,19.6
2016-05-23 20:00:00,330.68045333333333,318.0,448.1740275461479,19.012791141749243,16.15,0.0,27,19.0
2016-05-23 20:30:00,333.00947666666667,320.5,448.3967396235338,19.001163713177817,15.469999999999999,0.0,0,18.2
2016-05-23 21:00:00,335.6653566666667,323.0,448.78747427610847,18.980779998892103,14.705,0.0,0,17.3
2016-05-23 21:30:00,337.4144033333334,323.125,448.6192162936626,18.989555141749246,14.364999999999998,0.0,0,16.9
2016-05-23 22:00:00,339.849,323.25,449.01213510961713,18.969069141749248,14.025,0.0,0,16.5
2016-05-23 22:30:00,341.99213000000003,324.25,449.1990647258274,18.959330201709204,13.77,0.0,0,16.2
2016-05-23 23:00:00,344.2614866666666,325.25,449.781657851667,18.929007178115302,13.6,0.0,0,16.0
2016-05-23 23:30:00,346.0220033333333,325.75,449.950025542482,18.920252320972445,13.26,0.0,0,15.6
2016-05-24 00:00:00,347.4102833333334,326.25,450.2581699271581,18.90423906477628,13.005,0.0,0,15.3
2016-05-24 00:30:00,349.5450899999999,326.25,450.1614326434662,18.909264823874334,12.834999999999999,0.0,0,15.1
2016-05-24 01:00:00,350.59925333333337,326.25,449.8054310683352,18.92777077928707,12.495,0.2,0,14.7
2016-05-24 01:30:00,352.5123466666667,327.625,449.79978764794026,18.92806427581624,12.24,0.4,0,14.4
2016-05-24 02:00:00,354.18999333333335,329.0,449.6307762433759,18.93685599010195,11.645,1.0,0,13.7
2016-05-24 02:30:00,356.00639333333334,328.5,449.50211418355775,18.943551339884078,11.135,1.0,0,13.1
2016-05-24 03:00:00,357.7605766666666,328.0,449.3089780648446,18.953605938540324,10.709999999999999,0.8,0,12.6
2016-05-24 03:30:00,359.3731533333334,327.625,449.36501934556014,18.950687938540323,10.455,0.6,0,12.3
2016-05-24 04:00:00,360.7283933333334,327.25,449.1931408481951,18.959638761573245,10.455,0.6,0,12.3
2016-05-24 04:30:00,361.7179266666667,327.125,448.6203623972592,18.98949535640825,10.455,0.6,0,12.3
2016-05-24 05:00:00,361.9672699999999,327.0,448.2913235786964,19.006666490606037,10.37,0.2,8,12.2
